# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gdbfa31273" 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_947___________________ (freq_plasma_larmor_toroidal_deuteron_profile947)_ 2.93156948354456685e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_948___________________ (freq_plasma_larmor_toroidal_deuteron_profile948)_ 2.93006534322463684e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_949___________________ (freq_plasma_larmor_toroidal_deuteron_profile949)_ 2.92856274561272636e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_950___________________ (freq_plasma_larmor_toroidal_deuteron_profile950)_ 2.92706168833665699e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_951___________________ (freq_plasma_larmor_toroidal_deuteron_profile951)_ 2.92556216902910694e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_952___________________ (freq_plasma_larmor_toroidal_deuteron_profile952)_ 2.92406418532760739e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_953___________________ (freq_plasma_larmor_toroidal_deuteron_profile953)_ 2.92256773487452231e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_954___________________ (freq_plasma_larmor_toroidal_deuteron_profile954)_ 2.92107281531704180e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_955___________________ (freq_plasma_larmor_toroidal_deuteron_profile955)_ 2.91957942430716567e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_956___________________ (freq_plasma_larmor_toroidal_deuteron_profile956)_ 2.91808755950169526e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_957___________________ (freq_plasma_larmor_toroidal_deuteron_profile957)_ 2.91659721856221482e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_958___________________ (freq_plasma_larmor_toroidal_deuteron_profile958)_ 2.91510839915508777e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_959___________________ (freq_plasma_larmor_toroidal_deuteron_profile959)_ 2.91362109895143732e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_960___________________ (freq_plasma_larmor_toroidal_deuteron_profile960)_ 2.91213531562713757e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_961___________________ (freq_plasma_larmor_toroidal_deuteron_profile961)_ 2.91065104686280154e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_962___________________ (freq_plasma_larmor_toroidal_deuteron_profile962)_ 2.90916829034376778e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_963___________________ (freq_plasma_larmor_toroidal_deuteron_profile963)_ 2.90768704376008995e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_964___________________ (freq_plasma_larmor_toroidal_deuteron_profile964)_ 2.90620730480652228e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_965___________________ (freq_plasma_larmor_toroidal_deuteron_profile965)_ 2.90472907118251100e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_966___________________ (freq_plasma_larmor_toroidal_deuteron_profile966)_ 2.90325234059217945e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_967___________________ (freq_plasma_larmor_toroidal_deuteron_profile967)_ 2.90177711074431762e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_968___________________ (freq_plasma_larmor_toroidal_deuteron_profile968)_ 2.90030337935237028e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_969___________________ (freq_plasma_larmor_toroidal_deuteron_profile969)_ 2.89883114413442463e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_970___________________ (freq_plasma_larmor_toroidal_deuteron_profile970)_ 2.89736040281319991e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_971___________________ (freq_plasma_larmor_toroidal_deuteron_profile971)_ 2.89589115311603285e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_972___________________ (freq_plasma_larmor_toroidal_deuteron_profile972)_ 2.89442339277486913e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_973___________________ (freq_plasma_larmor_toroidal_deuteron_profile973)_ 2.89295711952624954e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_974___________________ (freq_plasma_larmor_toroidal_deuteron_profile974)_ 2.89149233111129962e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_975___________________ (freq_plasma_larmor_toroidal_deuteron_profile975)_ 2.89002902527571693e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_976___________________ (freq_plasma_larmor_toroidal_deuteron_profile976)_ 2.88856719976976067e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_977___________________ (freq_plasma_larmor_toroidal_deuteron_profile977)_ 2.88710685234823935e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_978___________________ (freq_plasma_larmor_toroidal_deuteron_profile978)_ 2.88564798077049814e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_979___________________ (freq_plasma_larmor_toroidal_deuteron_profile979)_ 2.88419058280041292e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_980___________________ (freq_plasma_larmor_toroidal_deuteron_profile980)_ 2.88273465620636828e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_981___________________ (freq_plasma_larmor_toroidal_deuteron_profile981)_ 2.88128019876126014e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_982___________________ (freq_plasma_larmor_toroidal_deuteron_profile982)_ 2.87982720824246928e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_983___________________ (freq_plasma_larmor_toroidal_deuteron_profile983)_ 2.87837568243186362e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_984___________________ (freq_plasma_larmor_toroidal_deuteron_profile984)_ 2.87692561911577620e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_985___________________ (freq_plasma_larmor_toroidal_deuteron_profile985)_ 2.87547701608500332e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_986___________________ (freq_plasma_larmor_toroidal_deuteron_profile986)_ 2.87402987113478407e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_987___________________ (freq_plasma_larmor_toroidal_deuteron_profile987)_ 2.87258418206479736e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_988___________________ (freq_plasma_larmor_toroidal_deuteron_profile988)_ 2.87113994667914361e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_989___________________ (freq_plasma_larmor_toroidal_deuteron_profile989)_ 2.86969716278634071e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_990___________________ (freq_plasma_larmor_toroidal_deuteron_profile990)_ 2.86825582819930501e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_991___________________ (freq_plasma_larmor_toroidal_deuteron_profile991)_ 2.86681594073535018e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_992___________________ (freq_plasma_larmor_toroidal_deuteron_profile992)_ 2.86537749821616486e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_993___________________ (freq_plasma_larmor_toroidal_deuteron_profile993)_ 2.86394049846781231e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_994___________________ (freq_plasma_larmor_toroidal_deuteron_profile994)_ 2.86250493932070993e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_995___________________ (freq_plasma_larmor_toroidal_deuteron_profile995)_ 2.86107081860962771e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_996___________________ (freq_plasma_larmor_toroidal_deuteron_profile996)_ 2.85963813417366892e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_997___________________ (freq_plasma_larmor_toroidal_deuteron_profile997)_ 2.85820688385626413e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_998___________________ (freq_plasma_larmor_toroidal_deuteron_profile998)_ 2.85677706550516114e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_999___________________ (freq_plasma_larmor_toroidal_deuteron_profile999)_ 2.85534867697240785e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_1000__________________ (freq_plasma_larmor_toroidal_deuteron_profile1000)_ 2.85392171611435153e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_1001__________________ (freq_plasma_larmor_toroidal_deuteron_profile1001)_ 2.85249618079161644e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_0_______________________ (freq_plasma_larmor_toroidal_triton_profile0)_ 3.80941899184361324e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_1_______________________ (freq_plasma_larmor_toroidal_triton_profile1)_ 3.80561717648249269e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_2_______________________ (freq_plasma_larmor_toroidal_triton_profile2)_ 3.80182294200942963e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_3_______________________ (freq_plasma_larmor_toroidal_triton_profile3)_ 3.79803626577236801e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_4_______________________ (freq_plasma_larmor_toroidal_triton_profile4)_ 3.79425712520941049e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_5_______________________ (freq_plasma_larmor_toroidal_triton_profile5)_ 3.79048549784836769e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_6_______________________ (freq_plasma_larmor_toroidal_triton_profile6)_ 3.78672136130631343e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_7_______________________ (freq_plasma_larmor_toroidal_triton_profile7)_ 3.78296469328914508e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_8_______________________ (freq_plasma_larmor_toroidal_triton_profile8)_ 3.77921547159113735e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_9_______________________ (freq_plasma_larmor_toroidal_triton_profile9)_ 3.77547367409451231e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_10______________________ (freq_plasma_larmor_toroidal_triton_profile10)_ 3.77173927876899764e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_11______________________ (freq_plasma_larmor_toroidal_triton_profile11)_ 3.76801226367139965e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_12______________________ (freq_plasma_larmor_toroidal_triton_profile12)_ 3.76429260694516972e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_13______________________ (freq_plasma_larmor_toroidal_triton_profile13)_ 3.76058028681997731e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_14______________________ (freq_plasma_larmor_toroidal_triton_profile14)_ 3.75687528161128759e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_15______________________ (freq_plasma_larmor_toroidal_triton_profile15)_ 3.75317756971993819e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_16______________________ (freq_plasma_larmor_toroidal_triton_profile16)_ 3.74948712963171825e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_17______________________ (freq_plasma_larmor_toroidal_triton_profile17)_ 3.74580393991695270e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_18______________________ (freq_plasma_larmor_toroidal_triton_profile18)_ 3.74212797923008576e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_19______________________ (freq_plasma_larmor_toroidal_triton_profile19)_ 3.73845922630927265e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_20______________________ (freq_plasma_larmor_toroidal_triton_profile20)_ 3.73479765997596160e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_21______________________ (freq_plasma_larmor_toroidal_triton_profile21)_ 3.73114325913449898e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_22______________________ (freq_plasma_larmor_toroidal_triton_profile22)_ 3.72749600277170837e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_23______________________ (freq_plasma_larmor_toroidal_triton_profile23)_ 3.72385586995650157e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_24______________________ (freq_plasma_larmor_toroidal_triton_profile24)_ 3.72022283983947113e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_25______________________ (freq_plasma_larmor_toroidal_triton_profile25)_ 3.71659689165249318e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_26______________________ (freq_plasma_larmor_toroidal_triton_profile26)_ 3.71297800470833257e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_27______________________ (freq_plasma_larmor_toroidal_triton_profile27)_ 3.70936615840025097e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_28______________________ (freq_plasma_larmor_toroidal_triton_profile28)_ 3.70576133220161051e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_29______________________ (freq_plasma_larmor_toroidal_triton_profile29)_ 3.70216350566549227e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_30______________________ (freq_plasma_larmor_toroidal_triton_profile30)_ 3.69857265842430368e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_31______________________ (freq_plasma_larmor_toroidal_triton_profile31)_ 3.69498877018939629e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_32______________________ (freq_plasma_larmor_toroidal_triton_profile32)_ 3.69141182075068429e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_33______________________ (freq_plasma_larmor_toroidal_triton_profile33)_ 3.68784178997626454e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_34______________________ (freq_plasma_larmor_toroidal_triton_profile34)_ 3.68427865781203583e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_35______________________ (freq_plasma_larmor_toroidal_triton_profile35)_ 3.68072240428132936e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_36______________________ (freq_plasma_larmor_toroidal_triton_profile36)_ 3.67717300948453024e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_37______________________ (freq_plasma_larmor_toroidal_triton_profile37)_ 3.67363045359870642e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_38______________________ (freq_plasma_larmor_toroidal_triton_profile38)_ 3.67009471687724516e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_39______________________ (freq_plasma_larmor_toroidal_triton_profile39)_ 3.66656577964947820e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_40______________________ (freq_plasma_larmor_toroidal_triton_profile40)_ 3.66304362232032418e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_41______________________ (freq_plasma_larmor_toroidal_triton_profile41)_ 3.65952822536992133e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_42______________________ (freq_plasma_larmor_toroidal_triton_profile42)_ 3.65601956935326755e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_43______________________ (freq_plasma_larmor_toroidal_triton_profile43)_ 3.65251763489986360e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_44______________________ (freq_plasma_larmor_toroidal_triton_profile44)_ 3.64902240271335691e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_45______________________ (freq_plasma_larmor_toroidal_triton_profile45)_ 3.64553385357118323e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_46______________________ (freq_plasma_larmor_toroidal_triton_profile46)_ 3.64205196832421944e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_47______________________ (freq_plasma_larmor_toroidal_triton_profile47)_ 3.63857672789642960e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_48______________________ (freq_plasma_larmor_toroidal_triton_profile48)_ 3.63510811328451559e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_49______________________ (freq_plasma_larmor_toroidal_triton_profile49)_ 3.63164610555757806e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_50______________________ (freq_plasma_larmor_toroidal_triton_profile50)_ 3.62819068585676253e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_51______________________ (freq_plasma_larmor_toroidal_triton_profile51)_ 3.62474183539492115e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_52______________________ (freq_plasma_larmor_toroidal_triton_profile52)_ 3.62129953545627519e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_53______________________ (freq_plasma_larmor_toroidal_triton_profile53)_ 3.61786376739607006e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_54______________________ (freq_plasma_larmor_toroidal_triton_profile54)_ 3.61443451264024377e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_55______________________ (freq_plasma_larmor_toroidal_triton_profile55)_ 3.61101175268509239e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_56______________________ (freq_plasma_larmor_toroidal_triton_profile56)_ 3.60759546909693256e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_57______________________ (freq_plasma_larmor_toroidal_triton_profile57)_ 3.60418564351177439e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_58______________________ (freq_plasma_larmor_toroidal_triton_profile58)_ 3.60078225763499364e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_59______________________ (freq_plasma_larmor_toroidal_triton_profile59)_ 3.59738529324099794e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_60______________________ (freq_plasma_larmor_toroidal_triton_profile60)_ 3.59399473217290938e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_61______________________ (freq_plasma_larmor_toroidal_triton_profile61)_ 3.59061055634223893e+07 
