# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb67dc7e18" 
Plasma_electron_toroidal_Larmor_frequency_at_point_435___________________ (freq_plasma_larmor_toroidal_electron_profile435)_ 1.46164804384463928e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_436___________________ (freq_plasma_larmor_toroidal_electron_profile436)_ 1.46063089141329285e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_437___________________ (freq_plasma_larmor_toroidal_electron_profile437)_ 1.45961515365848541e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_438___________________ (freq_plasma_larmor_toroidal_electron_profile438)_ 1.45860082763092529e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_439___________________ (freq_plasma_larmor_toroidal_electron_profile439)_ 1.45758791038951508e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_440___________________ (freq_plasma_larmor_toroidal_electron_profile440)_ 1.45657639900131989e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_441___________________ (freq_plasma_larmor_toroidal_electron_profile441)_ 1.45556629054154114e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_442___________________ (freq_plasma_larmor_toroidal_electron_profile442)_ 1.45455758209348724e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_443___________________ (freq_plasma_larmor_toroidal_electron_profile443)_ 1.45355027074854706e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_444___________________ (freq_plasma_larmor_toroidal_electron_profile444)_ 1.45254435360616058e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_445___________________ (freq_plasma_larmor_toroidal_electron_profile445)_ 1.45153982777379120e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_446___________________ (freq_plasma_larmor_toroidal_electron_profile446)_ 1.45053669036689819e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_447___________________ (freq_plasma_larmor_toroidal_electron_profile447)_ 1.44953493850891022e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_448___________________ (freq_plasma_larmor_toroidal_electron_profile448)_ 1.44853456933119537e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_449___________________ (freq_plasma_larmor_toroidal_electron_profile449)_ 1.44753557997303589e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_450___________________ (freq_plasma_larmor_toroidal_electron_profile450)_ 1.44653796758160034e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_451___________________ (freq_plasma_larmor_toroidal_electron_profile451)_ 1.44554172931191589e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_452___________________ (freq_plasma_larmor_toroidal_electron_profile452)_ 1.44454686232684265e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_453___________________ (freq_plasma_larmor_toroidal_electron_profile453)_ 1.44355336379704407e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_454___________________ (freq_plasma_larmor_toroidal_electron_profile454)_ 1.44256123090096344e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_455___________________ (freq_plasma_larmor_toroidal_electron_profile455)_ 1.44157046082479523e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_456___________________ (freq_plasma_larmor_toroidal_electron_profile456)_ 1.44058105076245850e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_457___________________ (freq_plasma_larmor_toroidal_electron_profile457)_ 1.43959299791557037e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_458___________________ (freq_plasma_larmor_toroidal_electron_profile458)_ 1.43860629949342133e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_459___________________ (freq_plasma_larmor_toroidal_electron_profile459)_ 1.43762095271294678e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_460___________________ (freq_plasma_larmor_toroidal_electron_profile460)_ 1.43663695479870056e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_461___________________ (freq_plasma_larmor_toroidal_electron_profile461)_ 1.43565430298283295e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_462___________________ (freq_plasma_larmor_toroidal_electron_profile462)_ 1.43467299450505920e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_463___________________ (freq_plasma_larmor_toroidal_electron_profile463)_ 1.43369302661263794e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_464___________________ (freq_plasma_larmor_toroidal_electron_profile464)_ 1.43271439656034271e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_465___________________ (freq_plasma_larmor_toroidal_electron_profile465)_ 1.43173710161043793e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_466___________________ (freq_plasma_larmor_toroidal_electron_profile466)_ 1.43076113903265289e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_467___________________ (freq_plasma_larmor_toroidal_electron_profile467)_ 1.42978650610415649e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_468___________________ (freq_plasma_larmor_toroidal_electron_profile468)_ 1.42881320010953156e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_469___________________ (freq_plasma_larmor_toroidal_electron_profile469)_ 1.42784121834074951e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_470___________________ (freq_plasma_larmor_toroidal_electron_profile470)_ 1.42687055809714630e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_471___________________ (freq_plasma_larmor_toroidal_electron_profile471)_ 1.42590121668539551e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_472___________________ (freq_plasma_larmor_toroidal_electron_profile472)_ 1.42493319141948547e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_473___________________ (freq_plasma_larmor_toroidal_electron_profile473)_ 1.42396647962069336e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_474___________________ (freq_plasma_larmor_toroidal_electron_profile474)_ 1.42300107861756073e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_475___________________ (freq_plasma_larmor_toroidal_electron_profile475)_ 1.42203698574586853e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_476___________________ (freq_plasma_larmor_toroidal_electron_profile476)_ 1.42107419834861328e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_477___________________ (freq_plasma_larmor_toroidal_electron_profile477)_ 1.42011271377598236e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_478___________________ (freq_plasma_larmor_toroidal_electron_profile478)_ 1.41915252938532928e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_479___________________ (freq_plasma_larmor_toroidal_electron_profile479)_ 1.41819364254114990e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_480___________________ (freq_plasma_larmor_toroidal_electron_profile480)_ 1.41723605061505859e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_481___________________ (freq_plasma_larmor_toroidal_electron_profile481)_ 1.41627975098576355e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_482___________________ (freq_plasma_larmor_toroidal_electron_profile482)_ 1.41532474103904358e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_483___________________ (freq_plasma_larmor_toroidal_electron_profile483)_ 1.41437101816772369e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_484___________________ (freq_plasma_larmor_toroidal_electron_profile484)_ 1.41341857977165100e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_485___________________ (freq_plasma_larmor_toroidal_electron_profile485)_ 1.41246742325767303e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_486___________________ (freq_plasma_larmor_toroidal_electron_profile486)_ 1.41151754603961121e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_487___________________ (freq_plasma_larmor_toroidal_electron_profile487)_ 1.41056894553824066e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_488___________________ (freq_plasma_larmor_toroidal_electron_profile488)_ 1.40962161918126373e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_489___________________ (freq_plasma_larmor_toroidal_electron_profile489)_ 1.40867556440328979e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_490___________________ (freq_plasma_larmor_toroidal_electron_profile490)_ 1.40773077864580933e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_491___________________ (freq_plasma_larmor_toroidal_electron_profile491)_ 1.40678725935717285e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_492___________________ (freq_plasma_larmor_toroidal_electron_profile492)_ 1.40584500399256653e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_493___________________ (freq_plasma_larmor_toroidal_electron_profile493)_ 1.40490401001399048e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_494___________________ (freq_plasma_larmor_toroidal_electron_profile494)_ 1.40396427489023560e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_495___________________ (freq_plasma_larmor_toroidal_electron_profile495)_ 1.40302579609685974e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_496___________________ (freq_plasma_larmor_toroidal_electron_profile496)_ 1.40208857111616699e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_497___________________ (freq_plasma_larmor_toroidal_electron_profile497)_ 1.40115259743718445e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_498___________________ (freq_plasma_larmor_toroidal_electron_profile498)_ 1.40021787255563843e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_499___________________ (freq_plasma_larmor_toroidal_electron_profile499)_ 1.39928439397393463e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_500___________________ (freq_plasma_larmor_toroidal_electron_profile500)_ 1.39835215920113403e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_501___________________ (freq_plasma_larmor_toroidal_electron_profile501)_ 1.39742116575293091e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_502___________________ (freq_plasma_larmor_toroidal_electron_profile502)_ 1.39649141115163116e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_503___________________ (freq_plasma_larmor_toroidal_electron_profile503)_ 1.39556289292613159e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_504___________________ (freq_plasma_larmor_toroidal_electron_profile504)_ 1.39463560861189484e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_505___________________ (freq_plasma_larmor_toroidal_electron_profile505)_ 1.39370955575093079e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_506___________________ (freq_plasma_larmor_toroidal_electron_profile506)_ 1.39278473189177307e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_507___________________ (freq_plasma_larmor_toroidal_electron_profile507)_ 1.39186113458945740e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_508___________________ (freq_plasma_larmor_toroidal_electron_profile508)_ 1.39093876140550140e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_509___________________ (freq_plasma_larmor_toroidal_electron_profile509)_ 1.39001760990788208e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_510___________________ (freq_plasma_larmor_toroidal_electron_profile510)_ 1.38909767767101379e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_511___________________ (freq_plasma_larmor_toroidal_electron_profile511)_ 1.38817896227572845e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_512___________________ (freq_plasma_larmor_toroidal_electron_profile512)_ 1.38726146130925446e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_513___________________ (freq_plasma_larmor_toroidal_electron_profile513)_ 1.38634517236519257e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_514___________________ (freq_plasma_larmor_toroidal_electron_profile514)_ 1.38543009304349945e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_515___________________ (freq_plasma_larmor_toroidal_electron_profile515)_ 1.38451622095046326e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_516___________________ (freq_plasma_larmor_toroidal_electron_profile516)_ 1.38360355369868286e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_517___________________ (freq_plasma_larmor_toroidal_electron_profile517)_ 1.38269208890705017e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_518___________________ (freq_plasma_larmor_toroidal_electron_profile518)_ 1.38178182420072540e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_519___________________ (freq_plasma_larmor_toroidal_electron_profile519)_ 1.38087275721111969e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_520___________________ (freq_plasma_larmor_toroidal_electron_profile520)_ 1.37996488557587250e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_521___________________ (freq_plasma_larmor_toroidal_electron_profile521)_ 1.37905820693883179e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_522___________________ (freq_plasma_larmor_toroidal_electron_profile522)_ 1.37815271895003418e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_523___________________ (freq_plasma_larmor_toroidal_electron_profile523)_ 1.37724841926568359e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_524___________________ (freq_plasma_larmor_toroidal_electron_profile524)_ 1.37634530554813232e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_525___________________ (freq_plasma_larmor_toroidal_electron_profile525)_ 1.37544337546585968e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_526___________________ (freq_plasma_larmor_toroidal_electron_profile526)_ 1.37454262669345245e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_527___________________ (freq_plasma_larmor_toroidal_electron_profile527)_ 1.37364305691158493e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_528___________________ (freq_plasma_larmor_toroidal_electron_profile528)_ 1.37274466380699936e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_529___________________ (freq_plasma_larmor_toroidal_electron_profile529)_ 1.37184744507248474e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_530___________________ (freq_plasma_larmor_toroidal_electron_profile530)_ 1.37095139840685959e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_531___________________ (freq_plasma_larmor_toroidal_electron_profile531)_ 1.37005652151494904e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_532___________________ (freq_plasma_larmor_toroidal_electron_profile532)_ 1.36916281210756821e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_533___________________ (freq_plasma_larmor_toroidal_electron_profile533)_ 1.36827026790150085e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_534___________________ (freq_plasma_larmor_toroidal_electron_profile534)_ 1.36737888661948029e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_535___________________ (freq_plasma_larmor_toroidal_electron_profile535)_ 1.36648866599017059e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_536___________________ (freq_plasma_larmor_toroidal_electron_profile536)_ 1.36559960374814728e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_537___________________ (freq_plasma_larmor_toroidal_electron_profile537)_ 1.36471169763387650e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_538___________________ (freq_plasma_larmor_toroidal_electron_profile538)_ 1.36382494539369858e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_539___________________ (freq_plasma_larmor_toroidal_electron_profile539)_ 1.36293934477980637e+11 
