# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gfca2594f8" 
Date_of_run______________________________________________________________ (date)_________________________ "16/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:21" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Deuteron-triton_Coulomb_log_at_point_369_________________________________ (plasma_coulomb_log_deuteron_triton_profile369)_ 2.02704560029307075e+01 
Deuteron-triton_Coulomb_log_at_point_370_________________________________ (plasma_coulomb_log_deuteron_triton_profile370)_ 2.02621475431267264e+01 
Deuteron-triton_Coulomb_log_at_point_371_________________________________ (plasma_coulomb_log_deuteron_triton_profile371)_ 2.02537979887729804e+01 
Deuteron-triton_Coulomb_log_at_point_372_________________________________ (plasma_coulomb_log_deuteron_triton_profile372)_ 2.02454073538962263e+01 
Deuteron-triton_Coulomb_log_at_point_373_________________________________ (plasma_coulomb_log_deuteron_triton_profile373)_ 2.02369756631641806e+01 
Deuteron-triton_Coulomb_log_at_point_374_________________________________ (plasma_coulomb_log_deuteron_triton_profile374)_ 2.02285029521671973e+01 
Deuteron-triton_Coulomb_log_at_point_375_________________________________ (plasma_coulomb_log_deuteron_triton_profile375)_ 2.02199892681530500e+01 
Deuteron-triton_Coulomb_log_at_point_376_________________________________ (plasma_coulomb_log_deuteron_triton_profile376)_ 2.02114346705142758e+01 
Deuteron-triton_Coulomb_log_at_point_377_________________________________ (plasma_coulomb_log_deuteron_triton_profile377)_ 2.02028392312994782e+01 
Deuteron-triton_Coulomb_log_at_point_378_________________________________ (plasma_coulomb_log_deuteron_triton_profile378)_ 2.01942030359289859e+01 
Deuteron-triton_Coulomb_log_at_point_379_________________________________ (plasma_coulomb_log_deuteron_triton_profile379)_ 2.01855261837876547e+01 
Deuteron-triton_Coulomb_log_at_point_380_________________________________ (plasma_coulomb_log_deuteron_triton_profile380)_ 2.01768087888833207e+01 
Deuteron-triton_Coulomb_log_at_point_381_________________________________ (plasma_coulomb_log_deuteron_triton_profile381)_ 2.01680509805106318e+01 
Deuteron-triton_Coulomb_log_at_point_382_________________________________ (plasma_coulomb_log_deuteron_triton_profile382)_ 2.01592529039900761e+01 
Deuteron-triton_Coulomb_log_at_point_383_________________________________ (plasma_coulomb_log_deuteron_triton_profile383)_ 2.01504147215109874e+01 
Deuteron-triton_Coulomb_log_at_point_384_________________________________ (plasma_coulomb_log_deuteron_triton_profile384)_ 2.01415366127551145e+01 
Deuteron-triton_Coulomb_log_at_point_385_________________________________ (plasma_coulomb_log_deuteron_triton_profile385)_ 2.01326187758405055e+01 
Deuteron-triton_Coulomb_log_at_point_386_________________________________ (plasma_coulomb_log_deuteron_triton_profile386)_ 2.01236614282028761e+01 
Deuteron-triton_Coulomb_log_at_point_387_________________________________ (plasma_coulomb_log_deuteron_triton_profile387)_ 2.01146648073193290e+01 
Deuteron-triton_Coulomb_log_at_point_388_________________________________ (plasma_coulomb_log_deuteron_triton_profile388)_ 2.01056291718280633e+01 
Deuteron-triton_Coulomb_log_at_point_389_________________________________ (plasma_coulomb_log_deuteron_triton_profile389)_ 2.00965548024640235e+01 
Deuteron-triton_Coulomb_log_at_point_390_________________________________ (plasma_coulomb_log_deuteron_triton_profile390)_ 2.00874420031092669e+01 
Deuteron-triton_Coulomb_log_at_point_391_________________________________ (plasma_coulomb_log_deuteron_triton_profile391)_ 2.00782911017205024e+01 
Deuteron-triton_Coulomb_log_at_point_392_________________________________ (plasma_coulomb_log_deuteron_triton_profile392)_ 2.00691024516295329e+01 
Deuteron-triton_Coulomb_log_at_point_393_________________________________ (plasma_coulomb_log_deuteron_triton_profile393)_ 2.00598764326602819e+01 
Deuteron-triton_Coulomb_log_at_point_394_________________________________ (plasma_coulomb_log_deuteron_triton_profile394)_ 2.00506134523349679e+01 
Deuteron-triton_Coulomb_log_at_point_395_________________________________ (plasma_coulomb_log_deuteron_triton_profile395)_ 2.00413139470901704e+01 
Deuteron-triton_Coulomb_log_at_point_396_________________________________ (plasma_coulomb_log_deuteron_triton_profile396)_ 2.00319783837676120e+01 
Deuteron-triton_Coulomb_log_at_point_397_________________________________ (plasma_coulomb_log_deuteron_triton_profile397)_ 2.00226072609501493e+01 
Deuteron-triton_Coulomb_log_at_point_398_________________________________ (plasma_coulomb_log_deuteron_triton_profile398)_ 2.00132011104740535e+01 
Deuteron-triton_Coulomb_log_at_point_399_________________________________ (plasma_coulomb_log_deuteron_triton_profile399)_ 2.00037604987980302e+01 
Deuteron-triton_Coulomb_log_at_point_400_________________________________ (plasma_coulomb_log_deuteron_triton_profile400)_ 1.99942860288306647e+01 
Deuteron-triton_Coulomb_log_at_point_401_________________________________ (plasma_coulomb_log_deuteron_triton_profile401)_ 1.99847783416172007e+01 
Deuteron-triton_Coulomb_log_at_point_402_________________________________ (plasma_coulomb_log_deuteron_triton_profile402)_ 1.99752381179141416e+01 
Deuteron-triton_Coulomb_log_at_point_403_________________________________ (plasma_coulomb_log_deuteron_triton_profile403)_ 1.99656660801870878e+01 
Deuteron-triton_Coulomb_log_at_point_404_________________________________ (plasma_coulomb_log_deuteron_triton_profile404)_ 1.99560629944915959e+01 
Deuteron-triton_Coulomb_log_at_point_405_________________________________ (plasma_coulomb_log_deuteron_triton_profile405)_ 1.99464296727871506e+01 
Deuteron-triton_Coulomb_log_at_point_406_________________________________ (plasma_coulomb_log_deuteron_triton_profile406)_ 1.99367669745079752e+01 
Deuteron-triton_Coulomb_log_at_point_407_________________________________ (plasma_coulomb_log_deuteron_triton_profile407)_ 1.99270758094241671e+01 
Deuteron-triton_Coulomb_log_at_point_408_________________________________ (plasma_coulomb_log_deuteron_triton_profile408)_ 1.99173571395425206e+01 
Deuteron-triton_Coulomb_log_at_point_409_________________________________ (plasma_coulomb_log_deuteron_triton_profile409)_ 1.99076119818697386e+01 
Deuteron-triton_Coulomb_log_at_point_410_________________________________ (plasma_coulomb_log_deuteron_triton_profile410)_ 1.98978414107948041e+01 
Deuteron-triton_Coulomb_log_at_point_411_________________________________ (plasma_coulomb_log_deuteron_triton_profile411)_ 1.98880465609769033e+01 
Deuteron-triton_Coulomb_log_at_point_412_________________________________ (plasma_coulomb_log_deuteron_triton_profile412)_ 1.98782286302321118e+01 
Deuteron-triton_Coulomb_log_at_point_413_________________________________ (plasma_coulomb_log_deuteron_triton_profile413)_ 1.98683888823067960e+01 
Deuteron-triton_Coulomb_log_at_point_414_________________________________ (plasma_coulomb_log_deuteron_triton_profile414)_ 1.98585286503546925e+01 
Deuteron-triton_Coulomb_log_at_point_415_________________________________ (plasma_coulomb_log_deuteron_triton_profile415)_ 1.98486493401219910e+01 
Deuteron-triton_Coulomb_log_at_point_416_________________________________ (plasma_coulomb_log_deuteron_triton_profile416)_ 1.98387524334346352e+01 
Deuteron-triton_Coulomb_log_at_point_417_________________________________ (plasma_coulomb_log_deuteron_triton_profile417)_ 1.98288394920015030e+01 
Deuteron-triton_Coulomb_log_at_point_418_________________________________ (plasma_coulomb_log_deuteron_triton_profile418)_ 1.98189121612865122e+01 
Deuteron-triton_Coulomb_log_at_point_419_________________________________ (plasma_coulomb_log_deuteron_triton_profile419)_ 1.98089721746399583e+01 
Deuteron-triton_Coulomb_log_at_point_420_________________________________ (plasma_coulomb_log_deuteron_triton_profile420)_ 1.97990213574931921e+01 
Deuteron-triton_Coulomb_log_at_point_421_________________________________ (plasma_coulomb_log_deuteron_triton_profile421)_ 1.97890616324854598e+01 
Deuteron-triton_Coulomb_log_at_point_422_________________________________ (plasma_coulomb_log_deuteron_triton_profile422)_ 1.97790950235425136e+01 
Deuteron-triton_Coulomb_log_at_point_423_________________________________ (plasma_coulomb_log_deuteron_triton_profile423)_ 1.97691236616786661e+01 
Deuteron-triton_Coulomb_log_at_point_424_________________________________ (plasma_coulomb_log_deuteron_triton_profile424)_ 1.97591497902034838e+01 
Deuteron-triton_Coulomb_log_at_point_425_________________________________ (plasma_coulomb_log_deuteron_triton_profile425)_ 1.97491757705710818e+01 
Deuteron-triton_Coulomb_log_at_point_426_________________________________ (plasma_coulomb_log_deuteron_triton_profile426)_ 1.97392040883832571e+01 
Deuteron-triton_Coulomb_log_at_point_427_________________________________ (plasma_coulomb_log_deuteron_triton_profile427)_ 1.97292373601711546e+01 
Deuteron-triton_Coulomb_log_at_point_428_________________________________ (plasma_coulomb_log_deuteron_triton_profile428)_ 1.97192783401493763e+01 
Deuteron-triton_Coulomb_log_at_point_429_________________________________ (plasma_coulomb_log_deuteron_triton_profile429)_ 1.97093299277705540e+01 
Deuteron-triton_Coulomb_log_at_point_430_________________________________ (plasma_coulomb_log_deuteron_triton_profile430)_ 1.96993951755486876e+01 
Deuteron-triton_Coulomb_log_at_point_431_________________________________ (plasma_coulomb_log_deuteron_triton_profile431)_ 1.96894772976838830e+01 
Deuteron-triton_Coulomb_log_at_point_432_________________________________ (plasma_coulomb_log_deuteron_triton_profile432)_ 1.96795796787855402e+01 
Deuteron-triton_Coulomb_log_at_point_433_________________________________ (plasma_coulomb_log_deuteron_triton_profile433)_ 1.96697058840838963e+01 
Deuteron-triton_Coulomb_log_at_point_434_________________________________ (plasma_coulomb_log_deuteron_triton_profile434)_ 1.96598596695060408e+01 
Deuteron-triton_Coulomb_log_at_point_435_________________________________ (plasma_coulomb_log_deuteron_triton_profile435)_ 1.96500449932193852e+01 
Deuteron-triton_Coulomb_log_at_point_436_________________________________ (plasma_coulomb_log_deuteron_triton_profile436)_ 1.96402660275257226e+01 
Deuteron-triton_Coulomb_log_at_point_437_________________________________ (plasma_coulomb_log_deuteron_triton_profile437)_ 1.96305271724127941e+01 
Deuteron-triton_Coulomb_log_at_point_438_________________________________ (plasma_coulomb_log_deuteron_triton_profile438)_ 1.96208330696035382e+01 
Deuteron-triton_Coulomb_log_at_point_439_________________________________ (plasma_coulomb_log_deuteron_triton_profile439)_ 1.96111886183450075e+01 
Deuteron-triton_Coulomb_log_at_point_440_________________________________ (plasma_coulomb_log_deuteron_triton_profile440)_ 1.96015989923154166e+01 
Deuteron-triton_Coulomb_log_at_point_441_________________________________ (plasma_coulomb_log_deuteron_triton_profile441)_ 1.95920696585704910e+01 
Deuteron-triton_Coulomb_log_at_point_442_________________________________ (plasma_coulomb_log_deuteron_triton_profile442)_ 1.95826063978428948e+01 
Deuteron-triton_Coulomb_log_at_point_443_________________________________ (plasma_coulomb_log_deuteron_triton_profile443)_ 1.95732153275932852e+01 
Deuteron-triton_Coulomb_log_at_point_444_________________________________ (plasma_coulomb_log_deuteron_triton_profile444)_ 1.95639029271760307e+01 
Deuteron-triton_Coulomb_log_at_point_445_________________________________ (plasma_coulomb_log_deuteron_triton_profile445)_ 1.95546760661272607e+01 
Deuteron-triton_Coulomb_log_at_point_446_________________________________ (plasma_coulomb_log_deuteron_triton_profile446)_ 1.95455420356927263e+01 
Deuteron-triton_Coulomb_log_at_point_447_________________________________ (plasma_coulomb_log_deuteron_triton_profile447)_ 1.95365085847366267e+01 
Deuteron-triton_Coulomb_log_at_point_448_________________________________ (plasma_coulomb_log_deuteron_triton_profile448)_ 1.95275839601035521e+01 
Deuteron-triton_Coulomb_log_at_point_449_________________________________ (plasma_coulomb_log_deuteron_triton_profile449)_ 1.95187769531695245e+01 
Deuteron-triton_Coulomb_log_at_point_450_________________________________ (plasma_coulomb_log_deuteron_triton_profile450)_ 1.95100969528752586e+01 
Deuteron-triton_Coulomb_log_at_point_451_________________________________ (plasma_coulomb_log_deuteron_triton_profile451)_ 1.95015540078533824e+01 
Deuteron-triton_Coulomb_log_at_point_452_________________________________ (plasma_coulomb_log_deuteron_triton_profile452)_ 1.94931588985424042e+01 
Deuteron-triton_Coulomb_log_at_point_453_________________________________ (plasma_coulomb_log_deuteron_triton_profile453)_ 1.94849232230109060e+01 
Deuteron-triton_Coulomb_log_at_point_454_________________________________ (plasma_coulomb_log_deuteron_triton_profile454)_ 1.94768594986932406e+01 
Deuteron-triton_Coulomb_log_at_point_455_________________________________ (plasma_coulomb_log_deuteron_triton_profile455)_ 1.94689812858710773e+01 
Deuteron-triton_Coulomb_log_at_point_456_________________________________ (plasma_coulomb_log_deuteron_triton_profile456)_ 1.94613033381877329e+01 
Deuteron-triton_Coulomb_log_at_point_457_________________________________ (plasma_coulomb_log_deuteron_triton_profile457)_ 1.94538417896461766e+01 
Deuteron-triton_Coulomb_log_at_point_458_________________________________ (plasma_coulomb_log_deuteron_triton_profile458)_ 1.94466143901621500e+01 
Deuteron-triton_Coulomb_log_at_point_459_________________________________ (plasma_coulomb_log_deuteron_triton_profile459)_ 1.94396408079430145e+01 
Deuteron-triton_Coulomb_log_at_point_460_________________________________ (plasma_coulomb_log_deuteron_triton_profile460)_ 1.94329430257678020e+01 
Deuteron-triton_Coulomb_log_at_point_461_________________________________ (plasma_coulomb_log_deuteron_triton_profile461)_ 1.94265458733670044e+01 
Deuteron-triton_Coulomb_log_at_point_462_________________________________ (plasma_coulomb_log_deuteron_triton_profile462)_ 1.94204777629629639e+01 
Deuteron-triton_Coulomb_log_at_point_463_________________________________ (plasma_coulomb_log_deuteron_triton_profile463)_ 1.94147717423535511e+01 
Deuteron-triton_Coulomb_log_at_point_464_________________________________ (plasma_coulomb_log_deuteron_triton_profile464)_ 1.94094670670409428e+01 
Deuteron-triton_Coulomb_log_at_point_465_________________________________ (plasma_coulomb_log_deuteron_triton_profile465)_ 1.94046116796849120e+01 
Deuteron-triton_Coulomb_log_at_point_466_________________________________ (plasma_coulomb_log_deuteron_triton_profile466)_ 1.94002664078295730e+01 
Deuteron-triton_Coulomb_log_at_point_467_________________________________ (plasma_coulomb_log_deuteron_triton_profile467)_ 1.93965128130590223e+01 
Deuteron-triton_Coulomb_log_at_point_468_________________________________ (plasma_coulomb_log_deuteron_triton_profile468)_ 1.93934702267350616e+01 
Deuteron-triton_Coulomb_log_at_point_469_________________________________ (plasma_coulomb_log_deuteron_triton_profile469)_ 1.93913437188900204e+01 
Deuteron-triton_Coulomb_log_at_point_470_________________________________ (plasma_coulomb_log_deuteron_triton_profile470)_ 1.93907183511372665e+01 
Deuteron-triton_Coulomb_log_at_point_471_________________________________ (plasma_coulomb_log_deuteron_triton_profile471)_ 1.93477165703964857e+01 
Deuteron-triton_Coulomb_log_at_point_472_________________________________ (plasma_coulomb_log_deuteron_triton_profile472)_ 1.93030934810740575e+01 
Deuteron-triton_Coulomb_log_at_point_473_________________________________ (plasma_coulomb_log_deuteron_triton_profile473)_ 1.92567293163576494e+01 
Deuteron-triton_Coulomb_log_at_point_474_________________________________ (plasma_coulomb_log_deuteron_triton_profile474)_ 1.92084908375306966e+01 
