# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g5960a7fe7" 
Plasma_alpha_thermal_velocity_at_point_308_______________________________ (vel_plasma_alpha_thermal_profile308)_ 8.42058829483959707e+05 
Plasma_alpha_thermal_velocity_at_point_309_______________________________ (vel_plasma_alpha_thermal_profile309)_ 8.40188131408420973e+05 
Plasma_alpha_thermal_velocity_at_point_310_______________________________ (vel_plasma_alpha_thermal_profile310)_ 8.38311345432267990e+05 
Plasma_alpha_thermal_velocity_at_point_311_______________________________ (vel_plasma_alpha_thermal_profile311)_ 8.36428482629680424e+05 
Plasma_alpha_thermal_velocity_at_point_312_______________________________ (vel_plasma_alpha_thermal_profile312)_ 8.34539554466325673e+05 
Plasma_alpha_thermal_velocity_at_point_313_______________________________ (vel_plasma_alpha_thermal_profile313)_ 8.32644572840572684e+05 
Plasma_alpha_thermal_velocity_at_point_314_______________________________ (vel_plasma_alpha_thermal_profile314)_ 8.30743550089278724e+05 
Plasma_alpha_thermal_velocity_at_point_315_______________________________ (vel_plasma_alpha_thermal_profile315)_ 8.28836499023799435e+05 
Plasma_alpha_thermal_velocity_at_point_316_______________________________ (vel_plasma_alpha_thermal_profile316)_ 8.26923432809678139e+05 
Plasma_alpha_thermal_velocity_at_point_317_______________________________ (vel_plasma_alpha_thermal_profile317)_ 8.25004365225689020e+05 
Plasma_alpha_thermal_velocity_at_point_318_______________________________ (vel_plasma_alpha_thermal_profile318)_ 8.23079310478001600e+05 
Plasma_alpha_thermal_velocity_at_point_319_______________________________ (vel_plasma_alpha_thermal_profile319)_ 8.21148283206212334e+05 
Plasma_alpha_thermal_velocity_at_point_320_______________________________ (vel_plasma_alpha_thermal_profile320)_ 8.19211298635667888e+05 
Plasma_alpha_thermal_velocity_at_point_321_______________________________ (vel_plasma_alpha_thermal_profile321)_ 8.17268372475614306e+05 
Plasma_alpha_thermal_velocity_at_point_322_______________________________ (vel_plasma_alpha_thermal_profile322)_ 8.15319521048474824e+05 
Plasma_alpha_thermal_velocity_at_point_323_______________________________ (vel_plasma_alpha_thermal_profile323)_ 8.13364761138882372e+05 
Plasma_alpha_thermal_velocity_at_point_324_______________________________ (vel_plasma_alpha_thermal_profile324)_ 8.11404110148024629e+05 
Plasma_alpha_thermal_velocity_at_point_325_______________________________ (vel_plasma_alpha_thermal_profile325)_ 8.09437586059210007e+05 
Plasma_alpha_thermal_velocity_at_point_326_______________________________ (vel_plasma_alpha_thermal_profile326)_ 8.07465207483318518e+05 
Plasma_alpha_thermal_velocity_at_point_327_______________________________ (vel_plasma_alpha_thermal_profile327)_ 8.05486993599683978e+05 
Plasma_alpha_thermal_velocity_at_point_328_______________________________ (vel_plasma_alpha_thermal_profile328)_ 8.03502964245185605e+05 
Plasma_alpha_thermal_velocity_at_point_329_______________________________ (vel_plasma_alpha_thermal_profile329)_ 8.01513139948701952e+05 
Plasma_alpha_thermal_velocity_at_point_330_______________________________ (vel_plasma_alpha_thermal_profile330)_ 7.99517541878787568e+05 
Plasma_alpha_thermal_velocity_at_point_331_______________________________ (vel_plasma_alpha_thermal_profile331)_ 7.97516191890721209e+05 
Plasma_alpha_thermal_velocity_at_point_332_______________________________ (vel_plasma_alpha_thermal_profile332)_ 7.95509112574333325e+05 
Plasma_alpha_thermal_velocity_at_point_333_______________________________ (vel_plasma_alpha_thermal_profile333)_ 7.93496327258615638e+05 
Plasma_alpha_thermal_velocity_at_point_334_______________________________ (vel_plasma_alpha_thermal_profile334)_ 7.91477859978653723e+05 
Plasma_alpha_thermal_velocity_at_point_335_______________________________ (vel_plasma_alpha_thermal_profile335)_ 7.89453735619075131e+05 
Plasma_alpha_thermal_velocity_at_point_336_______________________________ (vel_plasma_alpha_thermal_profile336)_ 7.87423979831689852e+05 
Plasma_alpha_thermal_velocity_at_point_337_______________________________ (vel_plasma_alpha_thermal_profile337)_ 7.85388619015457807e+05 
Plasma_alpha_thermal_velocity_at_point_338_______________________________ (vel_plasma_alpha_thermal_profile338)_ 7.83347680570081458e+05 
Plasma_alpha_thermal_velocity_at_point_339_______________________________ (vel_plasma_alpha_thermal_profile339)_ 7.81301192598105990e+05 
Plasma_alpha_thermal_velocity_at_point_340_______________________________ (vel_plasma_alpha_thermal_profile340)_ 7.79249184229849721e+05 
Plasma_alpha_thermal_velocity_at_point_341_______________________________ (vel_plasma_alpha_thermal_profile341)_ 7.77191685407911660e+05 
Plasma_alpha_thermal_velocity_at_point_342_______________________________ (vel_plasma_alpha_thermal_profile342)_ 7.75128727144635865e+05 
Plasma_alpha_thermal_velocity_at_point_343_______________________________ (vel_plasma_alpha_thermal_profile343)_ 7.73060341280395165e+05 
Plasma_alpha_thermal_velocity_at_point_344_______________________________ (vel_plasma_alpha_thermal_profile344)_ 7.70986560781644308e+05 
Plasma_alpha_thermal_velocity_at_point_345_______________________________ (vel_plasma_alpha_thermal_profile345)_ 7.68907419602659415e+05 
Plasma_alpha_thermal_velocity_at_point_346_______________________________ (vel_plasma_alpha_thermal_profile346)_ 7.66822952733807382e+05 
Plasma_alpha_thermal_velocity_at_point_347_______________________________ (vel_plasma_alpha_thermal_profile347)_ 7.64733196283315076e+05 
Plasma_alpha_thermal_velocity_at_point_348_______________________________ (vel_plasma_alpha_thermal_profile348)_ 7.62638187468890683e+05 
Plasma_alpha_thermal_velocity_at_point_349_______________________________ (vel_plasma_alpha_thermal_profile349)_ 7.60537964720825781e+05 
Plasma_alpha_thermal_velocity_at_point_350_______________________________ (vel_plasma_alpha_thermal_profile350)_ 7.58432567622455070e+05 
Plasma_alpha_thermal_velocity_at_point_351_______________________________ (vel_plasma_alpha_thermal_profile351)_ 7.56322036948674941e+05 
Plasma_alpha_thermal_velocity_at_point_352_______________________________ (vel_plasma_alpha_thermal_profile352)_ 7.54206414830890368e+05 
Plasma_alpha_thermal_velocity_at_point_353_______________________________ (vel_plasma_alpha_thermal_profile353)_ 7.52085744573268457e+05 
Plasma_alpha_thermal_velocity_at_point_354_______________________________ (vel_plasma_alpha_thermal_profile354)_ 7.49960071004831232e+05 
Plasma_alpha_thermal_velocity_at_point_355_______________________________ (vel_plasma_alpha_thermal_profile355)_ 7.47829440150502487e+05 
Plasma_alpha_thermal_velocity_at_point_356_______________________________ (vel_plasma_alpha_thermal_profile356)_ 7.45693899619205738e+05 
Plasma_alpha_thermal_velocity_at_point_357_______________________________ (vel_plasma_alpha_thermal_profile357)_ 7.43553498354616109e+05 
Plasma_alpha_thermal_velocity_at_point_358_______________________________ (vel_plasma_alpha_thermal_profile358)_ 7.41408286886400427e+05 
Plasma_alpha_thermal_velocity_at_point_359_______________________________ (vel_plasma_alpha_thermal_profile359)_ 7.39258317275496549e+05 
Plasma_alpha_thermal_velocity_at_point_360_______________________________ (vel_plasma_alpha_thermal_profile360)_ 7.37103643254839000e+05 
Plasma_alpha_thermal_velocity_at_point_361_______________________________ (vel_plasma_alpha_thermal_profile361)_ 7.34944320087563363e+05 
Plasma_alpha_thermal_velocity_at_point_362_______________________________ (vel_plasma_alpha_thermal_profile362)_ 7.32780404838134185e+05 
Plasma_alpha_thermal_velocity_at_point_363_______________________________ (vel_plasma_alpha_thermal_profile363)_ 7.30611956334284856e+05 
Plasma_alpha_thermal_velocity_at_point_364_______________________________ (vel_plasma_alpha_thermal_profile364)_ 7.28439035162647371e+05 
Plasma_alpha_thermal_velocity_at_point_365_______________________________ (vel_plasma_alpha_thermal_profile365)_ 7.26261703794940142e+05 
Plasma_alpha_thermal_velocity_at_point_366_______________________________ (vel_plasma_alpha_thermal_profile366)_ 7.24080026682096184e+05 
Plasma_alpha_thermal_velocity_at_point_367_______________________________ (vel_plasma_alpha_thermal_profile367)_ 7.21894070191263221e+05 
Plasma_alpha_thermal_velocity_at_point_368_______________________________ (vel_plasma_alpha_thermal_profile368)_ 7.19703902756670024e+05 
Plasma_alpha_thermal_velocity_at_point_369_______________________________ (vel_plasma_alpha_thermal_profile369)_ 7.17509595005555544e+05 
Plasma_alpha_thermal_velocity_at_point_370_______________________________ (vel_plasma_alpha_thermal_profile370)_ 7.15311219621495344e+05 
Plasma_alpha_thermal_velocity_at_point_371_______________________________ (vel_plasma_alpha_thermal_profile371)_ 7.13108851660072687e+05 
Plasma_alpha_thermal_velocity_at_point_372_______________________________ (vel_plasma_alpha_thermal_profile372)_ 7.10902568393304013e+05 
Plasma_alpha_thermal_velocity_at_point_373_______________________________ (vel_plasma_alpha_thermal_profile373)_ 7.08692449552543927e+05 
Plasma_alpha_thermal_velocity_at_point_374_______________________________ (vel_plasma_alpha_thermal_profile374)_ 7.06478577399507747e+05 
Plasma_alpha_thermal_velocity_at_point_375_______________________________ (vel_plasma_alpha_thermal_profile375)_ 7.04261036621638457e+05 
Plasma_alpha_thermal_velocity_at_point_376_______________________________ (vel_plasma_alpha_thermal_profile376)_ 7.02039914659091737e+05 
Plasma_alpha_thermal_velocity_at_point_377_______________________________ (vel_plasma_alpha_thermal_profile377)_ 6.99815301581777632e+05 
Plasma_alpha_thermal_velocity_at_point_378_______________________________ (vel_plasma_alpha_thermal_profile378)_ 6.97587290386107052e+05 
Plasma_alpha_thermal_velocity_at_point_379_______________________________ (vel_plasma_alpha_thermal_profile379)_ 6.95355976838338771e+05 
Plasma_alpha_thermal_velocity_at_point_380_______________________________ (vel_plasma_alpha_thermal_profile380)_ 6.93121459876426146e+05 
Plasma_alpha_thermal_velocity_at_point_381_______________________________ (vel_plasma_alpha_thermal_profile381)_ 6.90883841362595675e+05 
Plasma_alpha_thermal_velocity_at_point_382_______________________________ (vel_plasma_alpha_thermal_profile382)_ 6.88643226490446599e+05 
Plasma_alpha_thermal_velocity_at_point_383_______________________________ (vel_plasma_alpha_thermal_profile383)_ 6.86399723720357404e+05 
Plasma_alpha_thermal_velocity_at_point_384_______________________________ (vel_plasma_alpha_thermal_profile384)_ 6.84153444903272553e+05 
Plasma_alpha_thermal_velocity_at_point_385_______________________________ (vel_plasma_alpha_thermal_profile385)_ 6.81904505545979599e+05 
Plasma_alpha_thermal_velocity_at_point_386_______________________________ (vel_plasma_alpha_thermal_profile386)_ 6.79653024699964677e+05 
Plasma_alpha_thermal_velocity_at_point_387_______________________________ (vel_plasma_alpha_thermal_profile387)_ 6.77399125267868163e+05 
Plasma_alpha_thermal_velocity_at_point_388_______________________________ (vel_plasma_alpha_thermal_profile388)_ 6.75142934013093822e+05 
Plasma_alpha_thermal_velocity_at_point_389_______________________________ (vel_plasma_alpha_thermal_profile389)_ 6.72884581821678672e+05 
Plasma_alpha_thermal_velocity_at_point_390_______________________________ (vel_plasma_alpha_thermal_profile390)_ 6.70624203746225336e+05 
Plasma_alpha_thermal_velocity_at_point_391_______________________________ (vel_plasma_alpha_thermal_profile391)_ 6.68361939132773317e+05 
Plasma_alpha_thermal_velocity_at_point_392_______________________________ (vel_plasma_alpha_thermal_profile392)_ 6.66097931899966090e+05 
Plasma_alpha_thermal_velocity_at_point_393_______________________________ (vel_plasma_alpha_thermal_profile393)_ 6.63832330568284844e+05 
Plasma_alpha_thermal_velocity_at_point_394_______________________________ (vel_plasma_alpha_thermal_profile394)_ 6.61565288470734260e+05 
Plasma_alpha_thermal_velocity_at_point_395_______________________________ (vel_plasma_alpha_thermal_profile395)_ 6.59296963990400429e+05 
Plasma_alpha_thermal_velocity_at_point_396_______________________________ (vel_plasma_alpha_thermal_profile396)_ 6.57027520612884546e+05 
Plasma_alpha_thermal_velocity_at_point_397_______________________________ (vel_plasma_alpha_thermal_profile397)_ 6.54757127208174439e+05 
Plasma_alpha_thermal_velocity_at_point_398_______________________________ (vel_plasma_alpha_thermal_profile398)_ 6.52485958218707936e+05 
Plasma_alpha_thermal_velocity_at_point_399_______________________________ (vel_plasma_alpha_thermal_profile399)_ 6.50214193820353132e+05 
Plasma_alpha_thermal_velocity_at_point_400_______________________________ (vel_plasma_alpha_thermal_profile400)_ 6.47942020163388923e+05 
Plasma_alpha_thermal_velocity_at_point_401_______________________________ (vel_plasma_alpha_thermal_profile401)_ 6.45669629571772646e+05 
Plasma_alpha_thermal_velocity_at_point_402_______________________________ (vel_plasma_alpha_thermal_profile402)_ 6.43397220870199031e+05 
Plasma_alpha_thermal_velocity_at_point_403_______________________________ (vel_plasma_alpha_thermal_profile403)_ 6.41124999491878902e+05 
Plasma_alpha_thermal_velocity_at_point_404_______________________________ (vel_plasma_alpha_thermal_profile404)_ 6.38853177837882075e+05 
Plasma_alpha_thermal_velocity_at_point_405_______________________________ (vel_plasma_alpha_thermal_profile405)_ 6.36581975416176487e+05 
Plasma_alpha_thermal_velocity_at_point_406_______________________________ (vel_plasma_alpha_thermal_profile406)_ 6.34311619321063510e+05 
Plasma_alpha_thermal_velocity_at_point_407_______________________________ (vel_plasma_alpha_thermal_profile407)_ 6.32042344327367959e+05 
Plasma_alpha_thermal_velocity_at_point_408_______________________________ (vel_plasma_alpha_thermal_profile408)_ 6.29774393318388844e+05 
Plasma_alpha_thermal_velocity_at_point_409_______________________________ (vel_plasma_alpha_thermal_profile409)_ 6.27508017578906612e+05 
Plasma_alpha_thermal_velocity_at_point_410_______________________________ (vel_plasma_alpha_thermal_profile410)_ 6.25243477085342980e+05 
Plasma_alpha_thermal_velocity_at_point_411_______________________________ (vel_plasma_alpha_thermal_profile411)_ 6.22981040904987138e+05 
Plasma_alpha_thermal_velocity_at_point_412_______________________________ (vel_plasma_alpha_thermal_profile412)_ 6.20720987626543967e+05 
Plasma_alpha_thermal_velocity_at_point_413_______________________________ (vel_plasma_alpha_thermal_profile413)_ 6.18463605645162868e+05 
Plasma_alpha_thermal_velocity_at_point_414_______________________________ (vel_plasma_alpha_thermal_profile414)_ 6.16209193557122839e+05 
Plasma_alpha_thermal_velocity_at_point_415_______________________________ (vel_plasma_alpha_thermal_profile415)_ 6.13958060731804813e+05 
Plasma_alpha_thermal_velocity_at_point_416_______________________________ (vel_plasma_alpha_thermal_profile416)_ 6.11710527739058598e+05 
Plasma_alpha_thermal_velocity_at_point_417_______________________________ (vel_plasma_alpha_thermal_profile417)_ 6.09466926644350751e+05 
