# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g26e1c28f0" 
Date_of_run______________________________________________________________ (date)_________________________ "26/08/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "16:25" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________          -14 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           19 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_253___________________ (freq_plasma_larmor_toroidal_deuteron_profile253)_ 3.06395942144410722e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_254___________________ (freq_plasma_larmor_toroidal_deuteron_profile254)_ 3.05897656338353753e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_255___________________ (freq_plasma_larmor_toroidal_deuteron_profile255)_ 3.05400988606029749e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_256___________________ (freq_plasma_larmor_toroidal_deuteron_profile256)_ 3.04905931078705974e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_257___________________ (freq_plasma_larmor_toroidal_deuteron_profile257)_ 3.04412475938588344e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_258___________________ (freq_plasma_larmor_toroidal_deuteron_profile258)_ 3.03920615418409593e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_259___________________ (freq_plasma_larmor_toroidal_deuteron_profile259)_ 3.03430341801022328e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_260___________________ (freq_plasma_larmor_toroidal_deuteron_profile260)_ 3.02941647418994568e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_261___________________ (freq_plasma_larmor_toroidal_deuteron_profile261)_ 3.02454524654210880e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_262___________________ (freq_plasma_larmor_toroidal_deuteron_profile262)_ 3.01968965937475860e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_263___________________ (freq_plasma_larmor_toroidal_deuteron_profile263)_ 3.01484963748122640e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_264___________________ (freq_plasma_larmor_toroidal_deuteron_profile264)_ 3.01002510613624118e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_265___________________ (freq_plasma_larmor_toroidal_deuteron_profile265)_ 3.00521599109208733e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_266___________________ (freq_plasma_larmor_toroidal_deuteron_profile266)_ 3.00042221857479289e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_267___________________ (freq_plasma_larmor_toroidal_deuteron_profile267)_ 2.99564371528035849e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_268___________________ (freq_plasma_larmor_toroidal_deuteron_profile268)_ 2.99088040837102458e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_269___________________ (freq_plasma_larmor_toroidal_deuteron_profile269)_ 2.98613222547156289e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_270___________________ (freq_plasma_larmor_toroidal_deuteron_profile270)_ 2.98139909466561601e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_271___________________ (freq_plasma_larmor_toroidal_deuteron_profile271)_ 2.97668094449206740e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_272___________________ (freq_plasma_larmor_toroidal_deuteron_profile272)_ 2.97197770394143984e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_273___________________ (freq_plasma_larmor_toroidal_deuteron_profile273)_ 2.96728930245233849e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_274___________________ (freq_plasma_larmor_toroidal_deuteron_profile274)_ 2.96261566990791783e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_275___________________ (freq_plasma_larmor_toroidal_deuteron_profile275)_ 2.95795673663239107e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_276___________________ (freq_plasma_larmor_toroidal_deuteron_profile276)_ 2.95331243338756040e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_277___________________ (freq_plasma_larmor_toroidal_deuteron_profile277)_ 2.94868269136939496e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_278___________________ (freq_plasma_larmor_toroidal_deuteron_profile278)_ 2.94406744220462851e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_279___________________ (freq_plasma_larmor_toroidal_deuteron_profile279)_ 2.93946661794739440e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_280___________________ (freq_plasma_larmor_toroidal_deuteron_profile280)_ 2.93488015107588917e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_281___________________ (freq_plasma_larmor_toroidal_deuteron_profile281)_ 2.93030797448907495e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_282___________________ (freq_plasma_larmor_toroidal_deuteron_profile282)_ 2.92575002150340229e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_283___________________ (freq_plasma_larmor_toroidal_deuteron_profile283)_ 2.92120622584956884e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_284___________________ (freq_plasma_larmor_toroidal_deuteron_profile284)_ 2.91667652166930847e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_285___________________ (freq_plasma_larmor_toroidal_deuteron_profile285)_ 2.91216084351221174e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_286___________________ (freq_plasma_larmor_toroidal_deuteron_profile286)_ 2.90765912633256689e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_287___________________ (freq_plasma_larmor_toroidal_deuteron_profile287)_ 2.90317130548624396e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_288___________________ (freq_plasma_larmor_toroidal_deuteron_profile288)_ 2.89869731672759615e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_289___________________ (freq_plasma_larmor_toroidal_deuteron_profile289)_ 2.89423709620639719e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_290___________________ (freq_plasma_larmor_toroidal_deuteron_profile290)_ 2.88979058046479858e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_291___________________ (freq_plasma_larmor_toroidal_deuteron_profile291)_ 2.88535770643432587e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_292___________________ (freq_plasma_larmor_toroidal_deuteron_profile292)_ 2.88093841143289506e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_293___________________ (freq_plasma_larmor_toroidal_deuteron_profile293)_ 2.87653263316185586e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_294___________________ (freq_plasma_larmor_toroidal_deuteron_profile294)_ 2.87214030970306508e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_295___________________ (freq_plasma_larmor_toroidal_deuteron_profile295)_ 2.86776137951598875e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_296___________________ (freq_plasma_larmor_toroidal_deuteron_profile296)_ 2.86339578143482618e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_297___________________ (freq_plasma_larmor_toroidal_deuteron_profile297)_ 2.85904345466565900e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_298___________________ (freq_plasma_larmor_toroidal_deuteron_profile298)_ 2.85470433878363520e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_299___________________ (freq_plasma_larmor_toroidal_deuteron_profile299)_ 2.85037837373016700e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_300___________________ (freq_plasma_larmor_toroidal_deuteron_profile300)_ 2.84606549981016405e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_301___________________ (freq_plasma_larmor_toroidal_deuteron_profile301)_ 2.84176565768928416e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_302___________________ (freq_plasma_larmor_toroidal_deuteron_profile302)_ 2.83747878839121610e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_303___________________ (freq_plasma_larmor_toroidal_deuteron_profile303)_ 2.83320483329498060e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_304___________________ (freq_plasma_larmor_toroidal_deuteron_profile304)_ 2.82894373413225636e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_305___________________ (freq_plasma_larmor_toroidal_deuteron_profile305)_ 2.82469543298473842e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_306___________________ (freq_plasma_larmor_toroidal_deuteron_profile306)_ 2.82045987228150740e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_307___________________ (freq_plasma_larmor_toroidal_deuteron_profile307)_ 2.81623699479643293e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_308___________________ (freq_plasma_larmor_toroidal_deuteron_profile308)_ 2.81202674364559315e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_309___________________ (freq_plasma_larmor_toroidal_deuteron_profile309)_ 2.80782906228472479e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_310___________________ (freq_plasma_larmor_toroidal_deuteron_profile310)_ 2.80364389450668842e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_311___________________ (freq_plasma_larmor_toroidal_deuteron_profile311)_ 2.79947118443895951e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_312___________________ (freq_plasma_larmor_toroidal_deuteron_profile312)_ 2.79531087654114589e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_313___________________ (freq_plasma_larmor_toroidal_deuteron_profile313)_ 2.79116291560251825e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_314___________________ (freq_plasma_larmor_toroidal_deuteron_profile314)_ 2.78702724673957229e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_315___________________ (freq_plasma_larmor_toroidal_deuteron_profile315)_ 2.78290381539360434e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_316___________________ (freq_plasma_larmor_toroidal_deuteron_profile316)_ 2.77879256732831635e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_317___________________ (freq_plasma_larmor_toroidal_deuteron_profile317)_ 2.77469344862743393e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_318___________________ (freq_plasma_larmor_toroidal_deuteron_profile318)_ 2.77060640569235198e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_319___________________ (freq_plasma_larmor_toroidal_deuteron_profile319)_ 2.76653138523979560e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_320___________________ (freq_plasma_larmor_toroidal_deuteron_profile320)_ 2.76246833429951109e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_321___________________ (freq_plasma_larmor_toroidal_deuteron_profile321)_ 2.75841720021196306e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_322___________________ (freq_plasma_larmor_toroidal_deuteron_profile322)_ 2.75437793062606156e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_323___________________ (freq_plasma_larmor_toroidal_deuteron_profile323)_ 2.75035047349691056e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_324___________________ (freq_plasma_larmor_toroidal_deuteron_profile324)_ 2.74633477708357051e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_325___________________ (freq_plasma_larmor_toroidal_deuteron_profile325)_ 2.74233078994683996e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_326___________________ (freq_plasma_larmor_toroidal_deuteron_profile326)_ 2.73833846094706245e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_327___________________ (freq_plasma_larmor_toroidal_deuteron_profile327)_ 2.73435773924194947e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_328___________________ (freq_plasma_larmor_toroidal_deuteron_profile328)_ 2.73038857428442091e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_329___________________ (freq_plasma_larmor_toroidal_deuteron_profile329)_ 2.72643091582046300e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_330___________________ (freq_plasma_larmor_toroidal_deuteron_profile330)_ 2.72248471388701275e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_331___________________ (freq_plasma_larmor_toroidal_deuteron_profile331)_ 2.71854991880985312e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_332___________________ (freq_plasma_larmor_toroidal_deuteron_profile332)_ 2.71462648120152652e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_333___________________ (freq_plasma_larmor_toroidal_deuteron_profile333)_ 2.71071435195926949e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_334___________________ (freq_plasma_larmor_toroidal_deuteron_profile334)_ 2.70681348226296902e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_335___________________ (freq_plasma_larmor_toroidal_deuteron_profile335)_ 2.70292382357312478e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_336___________________ (freq_plasma_larmor_toroidal_deuteron_profile336)_ 2.69904532762883827e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_337___________________ (freq_plasma_larmor_toroidal_deuteron_profile337)_ 2.69517794644581936e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_338___________________ (freq_plasma_larmor_toroidal_deuteron_profile338)_ 2.69132163231440410e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_339___________________ (freq_plasma_larmor_toroidal_deuteron_profile339)_ 2.68747633779759631e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_340___________________ (freq_plasma_larmor_toroidal_deuteron_profile340)_ 2.68364201572911628e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_341___________________ (freq_plasma_larmor_toroidal_deuteron_profile341)_ 2.67981861921147890e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_342___________________ (freq_plasma_larmor_toroidal_deuteron_profile342)_ 2.67600610161408111e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_343___________________ (freq_plasma_larmor_toroidal_deuteron_profile343)_ 2.67220441657129861e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_344___________________ (freq_plasma_larmor_toroidal_deuteron_profile344)_ 2.66841351798061691e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_345___________________ (freq_plasma_larmor_toroidal_deuteron_profile345)_ 2.66463336000076123e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_346___________________ (freq_plasma_larmor_toroidal_deuteron_profile346)_ 2.66086389704984799e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_347___________________ (freq_plasma_larmor_toroidal_deuteron_profile347)_ 2.65710508380355649e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_348___________________ (freq_plasma_larmor_toroidal_deuteron_profile348)_ 2.65335687519330978e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_349___________________ (freq_plasma_larmor_toroidal_deuteron_profile349)_ 2.64961922640447617e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_350___________________ (freq_plasma_larmor_toroidal_deuteron_profile350)_ 2.64589209287457801e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_351___________________ (freq_plasma_larmor_toroidal_deuteron_profile351)_ 2.64217543029152565e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_352___________________ (freq_plasma_larmor_toroidal_deuteron_profile352)_ 2.63846919459186047e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_353___________________ (freq_plasma_larmor_toroidal_deuteron_profile353)_ 2.63477334195901044e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_354___________________ (freq_plasma_larmor_toroidal_deuteron_profile354)_ 2.63108782882156596e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_355___________________ (freq_plasma_larmor_toroidal_deuteron_profile355)_ 2.62741261185156778e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_356___________________ (freq_plasma_larmor_toroidal_deuteron_profile356)_ 2.62374764796280861e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_357___________________ (freq_plasma_larmor_toroidal_deuteron_profile357)_ 2.62009289430914745e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_358___________________ (freq_plasma_larmor_toroidal_deuteron_profile358)_ 2.61644830828284472e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_359___________________ (freq_plasma_larmor_toroidal_deuteron_profile359)_ 2.61281384751290120e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_360___________________ (freq_plasma_larmor_toroidal_deuteron_profile360)_ 2.60918946986341700e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_361___________________ (freq_plasma_larmor_toroidal_deuteron_profile361)_ 2.60557513343196772e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_362___________________ (freq_plasma_larmor_toroidal_deuteron_profile362)_ 2.60197079654798359e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_363___________________ (freq_plasma_larmor_toroidal_deuteron_profile363)_ 2.59837641777115278e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_364___________________ (freq_plasma_larmor_toroidal_deuteron_profile364)_ 2.59479195588982925e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_365___________________ (freq_plasma_larmor_toroidal_deuteron_profile365)_ 2.59121736991946138e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_366___________________ (freq_plasma_larmor_toroidal_deuteron_profile366)_ 2.58765261910102777e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_367___________________ (freq_plasma_larmor_toroidal_deuteron_profile367)_ 2.58409766289948821e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_368___________________ (freq_plasma_larmor_toroidal_deuteron_profile368)_ 2.58055246100224629e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_369___________________ (freq_plasma_larmor_toroidal_deuteron_profile369)_ 2.57701697331762873e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_370___________________ (freq_plasma_larmor_toroidal_deuteron_profile370)_ 2.57349115997337177e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_371___________________ (freq_plasma_larmor_toroidal_deuteron_profile371)_ 2.56997498131512143e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_372___________________ (freq_plasma_larmor_toroidal_deuteron_profile372)_ 2.56646839790494889e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_373___________________ (freq_plasma_larmor_toroidal_deuteron_profile373)_ 2.56297137051987648e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_374___________________ (freq_plasma_larmor_toroidal_deuteron_profile374)_ 2.55948386015041173e+07 
