# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g2126af5da" 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_788___________________ (freq_plasma_larmor_toroidal_deuteron_profile788)_ 3.19641894384403899e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_789___________________ (freq_plasma_larmor_toroidal_deuteron_profile789)_ 3.19463323493686281e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_790___________________ (freq_plasma_larmor_toroidal_deuteron_profile790)_ 3.19284952012115344e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_791___________________ (freq_plasma_larmor_toroidal_deuteron_profile791)_ 3.19106779605858549e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_792___________________ (freq_plasma_larmor_toroidal_deuteron_profile792)_ 3.18928805941828564e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_793___________________ (freq_plasma_larmor_toroidal_deuteron_profile793)_ 3.18751030687680356e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_794___________________ (freq_plasma_larmor_toroidal_deuteron_profile794)_ 3.18573453511809818e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_795___________________ (freq_plasma_larmor_toroidal_deuteron_profile795)_ 3.18396074083351158e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_796___________________ (freq_plasma_larmor_toroidal_deuteron_profile796)_ 3.18218892072175071e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_797___________________ (freq_plasma_larmor_toroidal_deuteron_profile797)_ 3.18041907148886845e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_798___________________ (freq_plasma_larmor_toroidal_deuteron_profile798)_ 3.17865118984824121e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_799___________________ (freq_plasma_larmor_toroidal_deuteron_profile799)_ 3.17688527252054773e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_800___________________ (freq_plasma_larmor_toroidal_deuteron_profile800)_ 3.17512131623375118e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_801___________________ (freq_plasma_larmor_toroidal_deuteron_profile801)_ 3.17335931772307716e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_802___________________ (freq_plasma_larmor_toroidal_deuteron_profile802)_ 3.17159927373099551e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_803___________________ (freq_plasma_larmor_toroidal_deuteron_profile803)_ 3.16984118100719899e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_804___________________ (freq_plasma_larmor_toroidal_deuteron_profile804)_ 3.16808503630857989e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_805___________________ (freq_plasma_larmor_toroidal_deuteron_profile805)_ 3.16633083639921769e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_806___________________ (freq_plasma_larmor_toroidal_deuteron_profile806)_ 3.16457857805035226e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_807___________________ (freq_plasma_larmor_toroidal_deuteron_profile807)_ 3.16282825804036856e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_808___________________ (freq_plasma_larmor_toroidal_deuteron_profile808)_ 3.16107987315477431e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_809___________________ (freq_plasma_larmor_toroidal_deuteron_profile809)_ 3.15933342018618025e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_810___________________ (freq_plasma_larmor_toroidal_deuteron_profile810)_ 3.15758889593428299e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_811___________________ (freq_plasma_larmor_toroidal_deuteron_profile811)_ 3.15584629720584229e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_812___________________ (freq_plasma_larmor_toroidal_deuteron_profile812)_ 3.15410562081466429e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_813___________________ (freq_plasma_larmor_toroidal_deuteron_profile813)_ 3.15236686358157992e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_814___________________ (freq_plasma_larmor_toroidal_deuteron_profile814)_ 3.15063002233442739e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_815___________________ (freq_plasma_larmor_toroidal_deuteron_profile815)_ 3.14889509390803203e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_816___________________ (freq_plasma_larmor_toroidal_deuteron_profile816)_ 3.14716207514418587e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_817___________________ (freq_plasma_larmor_toroidal_deuteron_profile817)_ 3.14543096289163120e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_818___________________ (freq_plasma_larmor_toroidal_deuteron_profile818)_ 3.14370175400603972e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_819___________________ (freq_plasma_larmor_toroidal_deuteron_profile819)_ 3.14197444534999207e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_820___________________ (freq_plasma_larmor_toroidal_deuteron_profile820)_ 3.14024903379296288e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_821___________________ (freq_plasma_larmor_toroidal_deuteron_profile821)_ 3.13852551621129848e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_822___________________ (freq_plasma_larmor_toroidal_deuteron_profile822)_ 3.13680388948819861e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_823___________________ (freq_plasma_larmor_toroidal_deuteron_profile823)_ 3.13508415051369853e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_824___________________ (freq_plasma_larmor_toroidal_deuteron_profile824)_ 3.13336629618465006e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_825___________________ (freq_plasma_larmor_toroidal_deuteron_profile825)_ 3.13165032340470143e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_826___________________ (freq_plasma_larmor_toroidal_deuteron_profile826)_ 3.12993622908428311e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_827___________________ (freq_plasma_larmor_toroidal_deuteron_profile827)_ 3.12822401014058292e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_828___________________ (freq_plasma_larmor_toroidal_deuteron_profile828)_ 3.12651366349753179e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_829___________________ (freq_plasma_larmor_toroidal_deuteron_profile829)_ 3.12480518608578406e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_830___________________ (freq_plasma_larmor_toroidal_deuteron_profile830)_ 3.12309857484270073e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_831___________________ (freq_plasma_larmor_toroidal_deuteron_profile831)_ 3.12139382671232820e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_832___________________ (freq_plasma_larmor_toroidal_deuteron_profile832)_ 3.11969093864538148e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_833___________________ (freq_plasma_larmor_toroidal_deuteron_profile833)_ 3.11798990759922862e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_834___________________ (freq_plasma_larmor_toroidal_deuteron_profile834)_ 3.11629073053786643e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_835___________________ (freq_plasma_larmor_toroidal_deuteron_profile835)_ 3.11459340443190932e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_836___________________ (freq_plasma_larmor_toroidal_deuteron_profile836)_ 3.11289792625856586e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_837___________________ (freq_plasma_larmor_toroidal_deuteron_profile837)_ 3.11120429300162457e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_838___________________ (freq_plasma_larmor_toroidal_deuteron_profile838)_ 3.10951250165143348e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_839___________________ (freq_plasma_larmor_toroidal_deuteron_profile839)_ 3.10782254920488410e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_840___________________ (freq_plasma_larmor_toroidal_deuteron_profile840)_ 3.10613443266539164e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_841___________________ (freq_plasma_larmor_toroidal_deuteron_profile841)_ 3.10444814904288054e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_842___________________ (freq_plasma_larmor_toroidal_deuteron_profile842)_ 3.10276369535376355e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_843___________________ (freq_plasma_larmor_toroidal_deuteron_profile843)_ 3.10108106862092465e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_844___________________ (freq_plasma_larmor_toroidal_deuteron_profile844)_ 3.09940026587370522e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_845___________________ (freq_plasma_larmor_toroidal_deuteron_profile845)_ 3.09772128414787948e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_846___________________ (freq_plasma_larmor_toroidal_deuteron_profile846)_ 3.09604412048564479e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_847___________________ (freq_plasma_larmor_toroidal_deuteron_profile847)_ 3.09436877193559855e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_848___________________ (freq_plasma_larmor_toroidal_deuteron_profile848)_ 3.09269523555272445e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_849___________________ (freq_plasma_larmor_toroidal_deuteron_profile849)_ 3.09102350839837082e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_850___________________ (freq_plasma_larmor_toroidal_deuteron_profile850)_ 3.08935358754024096e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_851___________________ (freq_plasma_larmor_toroidal_deuteron_profile851)_ 3.08768547005236894e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_852___________________ (freq_plasma_larmor_toroidal_deuteron_profile852)_ 3.08601915301510319e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_853___________________ (freq_plasma_larmor_toroidal_deuteron_profile853)_ 3.08435463351509534e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_854___________________ (freq_plasma_larmor_toroidal_deuteron_profile854)_ 3.08269190864527524e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_855___________________ (freq_plasma_larmor_toroidal_deuteron_profile855)_ 3.08103097550484166e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_856___________________ (freq_plasma_larmor_toroidal_deuteron_profile856)_ 3.07937183119923808e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_857___________________ (freq_plasma_larmor_toroidal_deuteron_profile857)_ 3.07771447284014337e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_858___________________ (freq_plasma_larmor_toroidal_deuteron_profile858)_ 3.07605889754544720e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_859___________________ (freq_plasma_larmor_toroidal_deuteron_profile859)_ 3.07440510243923962e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_860___________________ (freq_plasma_larmor_toroidal_deuteron_profile860)_ 3.07275308465179242e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_861___________________ (freq_plasma_larmor_toroidal_deuteron_profile861)_ 3.07110284131954163e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_862___________________ (freq_plasma_larmor_toroidal_deuteron_profile862)_ 3.06945436958507001e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_863___________________ (freq_plasma_larmor_toroidal_deuteron_profile863)_ 3.06780766659709588e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_864___________________ (freq_plasma_larmor_toroidal_deuteron_profile864)_ 3.06616272951044813e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_865___________________ (freq_plasma_larmor_toroidal_deuteron_profile865)_ 3.06451955548605844e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_866___________________ (freq_plasma_larmor_toroidal_deuteron_profile866)_ 3.06287814169094004e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_867___________________ (freq_plasma_larmor_toroidal_deuteron_profile867)_ 3.06123848529817238e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_868___________________ (freq_plasma_larmor_toroidal_deuteron_profile868)_ 3.05960058348688371e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_869___________________ (freq_plasma_larmor_toroidal_deuteron_profile869)_ 3.05796443344223835e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_870___________________ (freq_plasma_larmor_toroidal_deuteron_profile870)_ 3.05633003235541731e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_871___________________ (freq_plasma_larmor_toroidal_deuteron_profile871)_ 3.05469737742360309e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_872___________________ (freq_plasma_larmor_toroidal_deuteron_profile872)_ 3.05306646584996581e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_873___________________ (freq_plasma_larmor_toroidal_deuteron_profile873)_ 3.05143729484364204e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_874___________________ (freq_plasma_larmor_toroidal_deuteron_profile874)_ 3.04980986161972545e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_875___________________ (freq_plasma_larmor_toroidal_deuteron_profile875)_ 3.04818416339924559e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_876___________________ (freq_plasma_larmor_toroidal_deuteron_profile876)_ 3.04656019740915596e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_877___________________ (freq_plasma_larmor_toroidal_deuteron_profile877)_ 3.04493796088231355e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_878___________________ (freq_plasma_larmor_toroidal_deuteron_profile878)_ 3.04331745105746947e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_879___________________ (freq_plasma_larmor_toroidal_deuteron_profile879)_ 3.04169866517924741e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_880___________________ (freq_plasma_larmor_toroidal_deuteron_profile880)_ 3.04008160049813129e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_881___________________ (freq_plasma_larmor_toroidal_deuteron_profile881)_ 3.03846625427044928e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_882___________________ (freq_plasma_larmor_toroidal_deuteron_profile882)_ 3.03685262375835665e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_883___________________ (freq_plasma_larmor_toroidal_deuteron_profile883)_ 3.03524070622982271e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_884___________________ (freq_plasma_larmor_toroidal_deuteron_profile884)_ 3.03363049895861298e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_885___________________ (freq_plasma_larmor_toroidal_deuteron_profile885)_ 3.03202199922427684e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_886___________________ (freq_plasma_larmor_toroidal_deuteron_profile886)_ 3.03041520431212820e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_887___________________ (freq_plasma_larmor_toroidal_deuteron_profile887)_ 3.02881011151323393e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_888___________________ (freq_plasma_larmor_toroidal_deuteron_profile888)_ 3.02720671812439673e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_889___________________ (freq_plasma_larmor_toroidal_deuteron_profile889)_ 3.02560502144814059e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_890___________________ (freq_plasma_larmor_toroidal_deuteron_profile890)_ 3.02400501879269481e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_891___________________ (freq_plasma_larmor_toroidal_deuteron_profile891)_ 3.02240670747197978e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_892___________________ (freq_plasma_larmor_toroidal_deuteron_profile892)_ 3.02081008480559215e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_893___________________ (freq_plasma_larmor_toroidal_deuteron_profile893)_ 3.01921514811878875e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_894___________________ (freq_plasma_larmor_toroidal_deuteron_profile894)_ 3.01762189474247284e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_895___________________ (freq_plasma_larmor_toroidal_deuteron_profile895)_ 3.01603032201317847e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_896___________________ (freq_plasma_larmor_toroidal_deuteron_profile896)_ 3.01444042727305517e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_897___________________ (freq_plasma_larmor_toroidal_deuteron_profile897)_ 3.01285220786985606e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_898___________________ (freq_plasma_larmor_toroidal_deuteron_profile898)_ 3.01126566115691736e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_899___________________ (freq_plasma_larmor_toroidal_deuteron_profile899)_ 3.00968078449315056e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_900___________________ (freq_plasma_larmor_toroidal_deuteron_profile900)_ 3.00809757524302267e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_901___________________ (freq_plasma_larmor_toroidal_deuteron_profile901)_ 3.00651603077654392e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_902___________________ (freq_plasma_larmor_toroidal_deuteron_profile902)_ 3.00493614846925177e+07 
