# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g94b8561fe" 
Plasma_electron_frequency_at_point_339___________________________________ (freq_plasma_electron_profile339)_ 8.24685943351715088e+10 
Plasma_electron_frequency_at_point_340___________________________________ (freq_plasma_electron_profile340)_ 8.24038155052884064e+10 
Plasma_electron_frequency_at_point_341___________________________________ (freq_plasma_electron_profile341)_ 8.23387946796735382e+10 
Plasma_electron_frequency_at_point_342___________________________________ (freq_plasma_electron_profile342)_ 8.22735312845787201e+10 
Plasma_electron_frequency_at_point_343___________________________________ (freq_plasma_electron_profile343)_ 8.22080247422900543e+10 
Plasma_electron_frequency_at_point_344___________________________________ (freq_plasma_electron_profile344)_ 8.21422744710949097e+10 
Plasma_electron_frequency_at_point_345___________________________________ (freq_plasma_electron_profile345)_ 8.20762798852488556e+10 
Plasma_electron_frequency_at_point_346___________________________________ (freq_plasma_electron_profile346)_ 8.20100403949419861e+10 
Plasma_electron_frequency_at_point_347___________________________________ (freq_plasma_electron_profile347)_ 8.19435554062650452e+10 
Plasma_electron_frequency_at_point_348___________________________________ (freq_plasma_electron_profile348)_ 8.18768243211748962e+10 
Plasma_electron_frequency_at_point_349___________________________________ (freq_plasma_electron_profile349)_ 8.18098465374599152e+10 
Plasma_electron_frequency_at_point_350___________________________________ (freq_plasma_electron_profile350)_ 8.17426214487047272e+10 
Plasma_electron_frequency_at_point_351___________________________________ (freq_plasma_electron_profile351)_ 8.16751484442546997e+10 
Plasma_electron_frequency_at_point_352___________________________________ (freq_plasma_electron_profile352)_ 8.16074269091799164e+10 
Plasma_electron_frequency_at_point_353___________________________________ (freq_plasma_electron_profile353)_ 8.15394562242386780e+10 
Plasma_electron_frequency_at_point_354___________________________________ (freq_plasma_electron_profile354)_ 8.14712357658408661e+10 
Plasma_electron_frequency_at_point_355___________________________________ (freq_plasma_electron_profile355)_ 8.14027649060105286e+10 
Plasma_electron_frequency_at_point_356___________________________________ (freq_plasma_electron_profile356)_ 8.13340430123481903e+10 
Plasma_electron_frequency_at_point_357___________________________________ (freq_plasma_electron_profile357)_ 8.12650694479927979e+10 
Plasma_electron_frequency_at_point_358___________________________________ (freq_plasma_electron_profile358)_ 8.11958435715829926e+10 
Plasma_electron_frequency_at_point_359___________________________________ (freq_plasma_electron_profile359)_ 8.11263647372181702e+10 
Plasma_electron_frequency_at_point_360___________________________________ (freq_plasma_electron_profile360)_ 8.10566322944188995e+10 
Plasma_electron_frequency_at_point_361___________________________________ (freq_plasma_electron_profile361)_ 8.09866455880869904e+10 
Plasma_electron_frequency_at_point_362___________________________________ (freq_plasma_electron_profile362)_ 8.09164039584649506e+10 
Plasma_electron_frequency_at_point_363___________________________________ (freq_plasma_electron_profile363)_ 8.08459067410951538e+10 
Plasma_electron_frequency_at_point_364___________________________________ (freq_plasma_electron_profile364)_ 8.07751532667782898e+10 
Plasma_electron_frequency_at_point_365___________________________________ (freq_plasma_electron_profile365)_ 8.07041428615315094e+10 
Plasma_electron_frequency_at_point_366___________________________________ (freq_plasma_electron_profile366)_ 8.06328748465460052e+10 
Plasma_electron_frequency_at_point_367___________________________________ (freq_plasma_electron_profile367)_ 8.05613485381439819e+10 
Plasma_electron_frequency_at_point_368___________________________________ (freq_plasma_electron_profile368)_ 8.04895632477352448e+10 
Plasma_electron_frequency_at_point_369___________________________________ (freq_plasma_electron_profile369)_ 8.04175182817732086e+10 
Plasma_electron_frequency_at_point_370___________________________________ (freq_plasma_electron_profile370)_ 8.03452129417103577e+10 
Plasma_electron_frequency_at_point_371___________________________________ (freq_plasma_electron_profile371)_ 8.02726465239531860e+10 
Plasma_electron_frequency_at_point_372___________________________________ (freq_plasma_electron_profile372)_ 8.01998183198165588e+10 
Plasma_electron_frequency_at_point_373___________________________________ (freq_plasma_electron_profile373)_ 8.01267276154775238e+10 
Plasma_electron_frequency_at_point_374___________________________________ (freq_plasma_electron_profile374)_ 8.00533736919286499e+10 
Plasma_electron_frequency_at_point_375___________________________________ (freq_plasma_electron_profile375)_ 7.99797558249305573e+10 
Plasma_electron_frequency_at_point_376___________________________________ (freq_plasma_electron_profile376)_ 7.99058732849642029e+10 
Plasma_electron_frequency_at_point_377___________________________________ (freq_plasma_electron_profile377)_ 7.98317253371821594e+10 
Plasma_electron_frequency_at_point_378___________________________________ (freq_plasma_electron_profile378)_ 7.97573112413597260e+10 
Plasma_electron_frequency_at_point_379___________________________________ (freq_plasma_electron_profile379)_ 7.96826302518451080e+10 
Plasma_electron_frequency_at_point_380___________________________________ (freq_plasma_electron_profile380)_ 7.96076816175090485e+10 
Plasma_electron_frequency_at_point_381___________________________________ (freq_plasma_electron_profile381)_ 7.95324645816940308e+10 
Plasma_electron_frequency_at_point_382___________________________________ (freq_plasma_electron_profile382)_ 7.94569783821625061e+10 
Plasma_electron_frequency_at_point_383___________________________________ (freq_plasma_electron_profile383)_ 7.93812222510447540e+10 
Plasma_electron_frequency_at_point_384___________________________________ (freq_plasma_electron_profile384)_ 7.93051954147859344e+10 
Plasma_electron_frequency_at_point_385___________________________________ (freq_plasma_electron_profile385)_ 7.92288970940925140e+10 
Plasma_electron_frequency_at_point_386___________________________________ (freq_plasma_electron_profile386)_ 7.91523265038780518e+10 
Plasma_electron_frequency_at_point_387___________________________________ (freq_plasma_electron_profile387)_ 7.90754828532082214e+10 
Plasma_electron_frequency_at_point_388___________________________________ (freq_plasma_electron_profile388)_ 7.89983653452452087e+10 
Plasma_electron_frequency_at_point_389___________________________________ (freq_plasma_electron_profile389)_ 7.89209731771912994e+10 
Plasma_electron_frequency_at_point_390___________________________________ (freq_plasma_electron_profile390)_ 7.88433055402318268e+10 
Plasma_electron_frequency_at_point_391___________________________________ (freq_plasma_electron_profile391)_ 7.87653616194774780e+10 
Plasma_electron_frequency_at_point_392___________________________________ (freq_plasma_electron_profile392)_ 7.86871405939055328e+10 
Plasma_electron_frequency_at_point_393___________________________________ (freq_plasma_electron_profile393)_ 7.86086416363007355e+10 
Plasma_electron_frequency_at_point_394___________________________________ (freq_plasma_electron_profile394)_ 7.85298639131951447e+10 
Plasma_electron_frequency_at_point_395___________________________________ (freq_plasma_electron_profile395)_ 7.84508065848072968e+10 
Plasma_electron_frequency_at_point_396___________________________________ (freq_plasma_electron_profile396)_ 7.83714688049804993e+10 
Plasma_electron_frequency_at_point_397___________________________________ (freq_plasma_electron_profile397)_ 7.82918497211205292e+10 
Plasma_electron_frequency_at_point_398___________________________________ (freq_plasma_electron_profile398)_ 7.82119484741321869e+10 
Plasma_electron_frequency_at_point_399___________________________________ (freq_plasma_electron_profile399)_ 7.81317641983552856e+10 
Plasma_electron_frequency_at_point_400___________________________________ (freq_plasma_electron_profile400)_ 7.80512960214996796e+10 
Plasma_electron_frequency_at_point_401___________________________________ (freq_plasma_electron_profile401)_ 7.79705430645795441e+10 
Plasma_electron_frequency_at_point_402___________________________________ (freq_plasma_electron_profile402)_ 7.78895044418465118e+10 
Plasma_electron_frequency_at_point_403___________________________________ (freq_plasma_electron_profile403)_ 7.78081792607223358e+10 
Plasma_electron_frequency_at_point_404___________________________________ (freq_plasma_electron_profile404)_ 7.77265666217302704e+10 
Plasma_electron_frequency_at_point_405___________________________________ (freq_plasma_electron_profile405)_ 7.76446656184257355e+10 
Plasma_electron_frequency_at_point_406___________________________________ (freq_plasma_electron_profile406)_ 7.75624753373260345e+10 
Plasma_electron_frequency_at_point_407___________________________________ (freq_plasma_electron_profile407)_ 7.74799948578391113e+10 
Plasma_electron_frequency_at_point_408___________________________________ (freq_plasma_electron_profile408)_ 7.73972232521912689e+10 
Plasma_electron_frequency_at_point_409___________________________________ (freq_plasma_electron_profile409)_ 7.73141595853540649e+10 
Plasma_electron_frequency_at_point_410___________________________________ (freq_plasma_electron_profile410)_ 7.72308029149700928e+10 
Plasma_electron_frequency_at_point_411___________________________________ (freq_plasma_electron_profile411)_ 7.71471522912777863e+10 
Plasma_electron_frequency_at_point_412___________________________________ (freq_plasma_electron_profile412)_ 7.70632067570352325e+10 
Plasma_electron_frequency_at_point_413___________________________________ (freq_plasma_electron_profile413)_ 7.69789653474428711e+10 
Plasma_electron_frequency_at_point_414___________________________________ (freq_plasma_electron_profile414)_ 7.68944270900652161e+10 
Plasma_electron_frequency_at_point_415___________________________________ (freq_plasma_electron_profile415)_ 7.68095910047514954e+10 
Plasma_electron_frequency_at_point_416___________________________________ (freq_plasma_electron_profile416)_ 7.67244561035550385e+10 
Plasma_electron_frequency_at_point_417___________________________________ (freq_plasma_electron_profile417)_ 7.66390213906517944e+10 
